Time,L,F,SD
2,0.94979,0.108133046895888,0.117035150149668
2.00526315789474,0.960930819889186,0.420953590374104,0.119139010073594
2.01052631578947,0.972830513251145,0.580424669480946,0.174650472577158
2.01578947368421,0.984696682911167,0.886655651692514,0.239075513353173
2.02105263157895,0.996599149220658,1.10496832769036,0.164590343037114
2.02631578947368,1.00851139436344,1.48610813497528,0.173591097438142
2.03157894736842,1.02035704765365,1.62492778085427,0.374117036689758
2.03684210526316,1.03220760183638,1.67068063465629,0.171226778541352
2.04210526315789,1.04413333085228,2.10246327369181,0.285095408199553
2.04736842105263,1.05604143299425,2.41636702498409,0.403096212485885
2.05263157894737,1.06794479959721,2.89916915605942,0.365610420614022
2.05789473684211,1.07981391636549,3.40491095263788,0.573784504962845
2.06315789473684,1.09168679792221,3.83512522194404,0.58098072167541
2.06842105263158,1.10351074913406,4.50917720986078,0.679246550742292
2.07368421052632,1.11539342358423,5.17494148931024,0.830816886237499
2.07894736842105,1.12728937867537,6.58097661530187,1.03637700024088
2.08421052631579,1.13915038154884,7.52405495050873,1.15644021917854
2.08947368421053,1.15108930895011,9.05396007175315,1.47453414359956
2.09473684210526,1.16295008465894,11.5171586877759,1.79936558219331
2.1,1.17479,14.4349912146686,2.43400297471089
2.10842142894497,1.17543,12.9765886889034,2.14191809530072
2.11755206254469,1.17545909195259,12.7810623977781,2.20822362996657
2.12745162596523,1.17542026269406,11.6087567156485,2.03064350348749
2.1381848740851,1.1754350319826,11.4562028932173,1.90295022766083
2.14982201506887,1.17545289930512,11.2819053075202,1.91804343537424
2.16243916961182,1.17545877592358,11.4172520601635,1.98599880736663
2.17611886885947,1.175475719475,11.1339074397673,1.95409551679543
2.19095059425915,1.17547968740659,10.6438949203901,1.90836933639956
2.20703136287468,1.17544977380065,10.7131303920888,1.8655489457188
2.22446636199297,1.17546,10.3686619046437,1.95564794940383
2.24336963717357,1.17545157567744,10.4548569305208,1.755363325238
2.26386483824177,1.17543539150205,10.2271892458782,1.77734524018828
2.28608602810505,1.17545078623142,10.2085181445874,1.83241840470243
2.3101785596834,1.17545,10.081135727369,1.75221232361407
2.33630002668966,1.17543,9.80353584050834,1.72982758856036
2.36462129447924,1.17545,9.85572819301098,1.78500183617498
2.39532761771204,1.17542,9.30972825030786,1.62898587335553
2.42861985213749,1.1754471034301,9.63312193912228,1.73957027098115
2.46471576842928,1.17541925203254,9.57687177620261,1.69560286885174
2.50385147666361,1.17543636867977,9.18860329334612,1.65808081162693
2.54628297075901,1.17542259491573,9.12393662428135,1.63294280378165
2.59228780297994,1.17542,9.07183053499153,1.56383417093483
2.64216689945761,1.17546,9.11304188821528,1.63192672322777
2.69624652860354,1.17543,8.95719350583279,1.59925008720922
2.75488043529169,1.17545144200417,9.0816553234529,1.64238290047994
2.81845215476925,1.17545974282418,8.77703585496801,1.61326871158439
2.8873775214317,1.17545,8.6273558463895,1.56013543231709
2.96210738887269,1.17545881426732,8.42474448901827,1.54150821205148
3.04313057900089,1.1754510179791,8.84861576420728,1.55488699550954
3.13097707951469,1.17543,8.72883555384374,1.54945540239229
3.22622151064989,1.17544013052379,8.42456745272474,1.54171598149576
3.32948688387719,1.17543,8.31194158086424,1.657433254964
3.44144867713558,1.1754512704582,8.41327776458242,1.55271420739675
3.56283925325873,1.17544512767414,8.39931139062777,1.51804702094651
3.69445265049599,1.17543153893681,8.34381123754685,1.53651699346958
3.83714977646364,1.17545784563072,7.9964919626725,1.38426498941763
3.99186403950116,1.17542109830969,8.15202189983251,1.39157766386797
4.15960745426813,1.17543414028454,7.79750408798334,1.46467217431519
4.34147726151955,1.1754498796729,7.7203026139245,1.39870844210446
4.53866310536101,1.17545250558305,8.13671450440694,1.56299993655515
4.75245481493111,1.17544930927332,7.86069259541291,1.50329332794494
4.98425084141289,1.17545,7.92348053434745,1.43147682275476
5.23556740556209,1.17542148865977,7.72385735027153,1.39439435070913
5.50804841558805,1.17543,7.78450048304784,1.33412944885454
5.80347622026188,1.17546013141123,7.84116152170224,1.49900630457091
6.12378326758999,1.17544198427354,7.81335798321605,1.43583563153054
6.47106474531457,1.17545,7.39666894257265,1.36320663113039
6.84759228592476,1.17541179249541,7.80947971191492,1.35943807566545
7.25582882582566,1.17545,7.56430213344166,1.36400197913124
7.69844471586173,1.17543,7.46018224500832,1.35076440000844
8.17833518857631,1.17543762977444,7.59535006024854,1.4190301674685
8.69863929646423,1.17543,7.45237794838195,1.43789848389074
9.26276044509568,1.17543,7.53163704070428,1.43766258813487
9.87438865542267,1.17548239890817,7.32317653539929,1.33867387472555
10.5375247008897,1.17543011067656,7.48476736133183,1.29959714139549
11.2565062772343,1.17551997186681,7.31776893954606,1.35213463644143
12.0360363761581,1.17545901489326,7.21231622971476,1.21284412016135
12.8812140484674,1.17545607111113,7.24279706047348,1.29671832032939
13.7975677579089,1.17545163982344,7.0770972750051,1.33844209475993
14.7910915438757,1.17543,6.9776692242615,1.24061176620749
15.868284229529,1.17545397953099,7.19800838383964,1.31130930214659
17.036191931805,1.17544342143537,7.18024655555439,1.21873469342561
18.302454151371,1.17545,7.02737891786342,1.27727093076344
19.6753537440148,1.17545380100378,7.30765434248006,1.27936774257238
21.1638711003387,1.17543,7.0011673044738,1.35813122312483
22.777742888159,1.17544042659535,6.88679734384792,1.15314205037572
24.5275257418535,1.17542030715175,6.73354149115818,1.15754923627781
26.4246653152631,1.17545233011416,6.96264852977971,1.27369889705929
28.4815711498343,1.17543164954038,6.97455793698912,1.22749091045625
30.7116978477288,1.17543,6.67436500543214,1.29327262820612
