Time,L,F,SD
2,0.9498,0.22770891916042,0.658946097589997
2.00473684210526,0.959820190944193,1.68003869862404,0.990769838247416
2.00947368421053,0.970500659065726,1.14318744508127,0.580601999089755
2.01421052631579,0.981219557947928,1.37719820758313,0.516568685376014
2.01894736842105,0.991891800333471,1.63650198957933,0.729039922965932
2.02368421052632,1.0025981387973,1.9400137236832,0.663526999851732
2.02842105263158,1.0133129851652,2.22809369728028,0.633746873379801
2.03315789473684,1.02401784035169,3.02111253498687,0.829091216730727
2.03789473684211,1.03469710230192,3.30856460579148,0.947408820108258
2.04263157894737,1.04538173333374,4.38467242133744,0.866577703722753
2.04736842105263,1.05608148717817,5.14474497370567,0.942093116641492
2.05210526315789,1.06677009167876,6.07952431201675,1.02428025010388
2.05684210526316,1.0774650412383,7.13202388702493,1.34599037159261
2.06157894736842,1.08813315319162,8.9891530051593,1.28618162761719
2.06631578947368,1.09883681122786,10.2985177667383,1.44771833092815
2.07105263157895,1.10950439438551,12.3824497179773,1.53466076711926
2.07578947368421,1.12020978424579,15.2734090883929,1.63521243347432
2.08052631578947,1.13089572085075,17.6404250696123,1.89072057815124
2.08526315789474,1.14157138815735,21.1592979886956,1.93097955629822
2.09,1.152236,25.1684105496589,2.00844965079642
2.11,1.175504,29.274349424386,2.14661737918561
2.12926262826258,1.17549924294868,27.8487396996862,2.09246164216475
2.15189842786683,1.17550463079737,27.129812473027,2.08823133647824
2.17849809104564,1.17551599965106,26.087705151893,2.0145040514635
2.20975574898558,1.175512,25.4875074796049,1.96123584183102
2.24648708551875,1.17550598819834,24.4465950164959,2.12786116646299
2.28965062279034,1.1755101757129,23.8585223852663,1.96187537393361
2.34037273436158,1.17550321130936,22.6881042110834,1.90555598529909
2.39997703847727,1.17550602300139,22.2655662894967,2.07816779923271
2.4700189385296,1.17551399110627,21.2051020537654,1.88721598685356
2.55232621206842,1.17549713020717,20.8432345622553,1.91189580095896
2.64904670754801,1.1755093920422,20.1668422438049,1.87011827117966
2.76270439348029,1.17551014262319,19.5730253314439,1.82787734510467
2.89626522262438,1.17551781755427,19.1913149454264,1.85731950443521
3.0532145299707,1.17551205696077,18.2455531853654,1.82028636772545
3.23764798425777,1.17549790631899,17.7590650788381,2.00255212444286
3.45437846644589,1.17551318818609,16.8806889650094,1.99701245803017
3.70906166419365,1.17551507868289,16.5637794631638,1.8399143480733
4.00834365978632,1.17552151951604,16.0691844114675,1.91127912130206
4.36003436289523,1.17550219543126,15.5694798546057,1.70738136927289
4.77331131398045,1.17551391492826,15.1771025697318,1.79046392484529
5.25895917668611,1.1755141512798,14.7665379842525,1.78986510628182
5.8296511688992,1.17550703018855,14.5438514265269,1.84623998153038
6.50027977655259,1.17550742251582,13.9341160580756,2.00653433302402
7.28834538031037,1.17551508650565,14.036404324863,1.85194469450425
8.21441293653827,1.17551887437991,13.3859389342475,1.88364069280612
9.30264862987214,1.17550055216218,13.0683515209577,1.93568693147284
10.5814505015948,1.17550203137429,13.0558969462638,2.05410131590636
12.0841895103764,1.17550722146942,13.0796369007118,2.00946304033373
13.8500803637203,1.17551358482588,12.5824971078543,1.92300255771808
15.9252048448847,1.175504,12.3951649357545,1.93360772741743
18.3637143394969,1.17551321251187,12.5112624504164,1.80189195393345
21.2292429423772,1.17550608466897,12.5242441641446,1.98230528670851
24.5965680202855,1.17551215930457,12.3237828773406,1.98684951945989
28.553561563785,1.1755000842749,12.2064681134373,2.20424702883475
33.2034832497015,1.17550761911501,12.3161121059313,2.05700140868824
38.6676750527629,1.17549907409295,12.1550492956766,2.15672215684634
45.0887277236227,1.17550773339095,12.0015563249805,2.30479833773503
52.6342017640574,1.17550971340586,11.8020082816858,2.27040343857198
61.501,1.175502,12.3147740672231,2.38913866373516
