Time,L,F,SD
2,0.94978,0.333319345300858,0.0727013026450573
7.26315789473684,0.961747375710745,0.435434630328824,0.097512431335472
12.5263157894737,0.973617894736842,0.537984549834365,0.0379177223146477
17.7894736842105,0.985451367546289,0.643601029284598,0.0487330948487231
23.0526315789474,0.997302820277841,0.653786135620779,0.0759963901203534
28.3157894736842,1.00928548738883,0.811479749727447,0.0816779275155745
33.5789473684211,1.02113251465228,0.915469415144179,0.0467828800171863
38.8421052631579,1.03297512528993,1.20025969113344,0.0819086917067313
44.1052631578947,1.04491076340309,1.24130182042566,0.0643691635239191
49.3684210526316,1.05677167821396,1.31461281107379,0.128266675718836
54.6315789473684,1.06861947368421,1.5880841763063,0.0587972452723928
59.8947368421053,1.08044831199883,1.82862657533644,0.0271684345730453
65.1578947368421,1.09238736842105,2.19745804008261,0.0778230953483515
70.4210526315789,1.10424631578947,2.66469594630302,0.0869530244217207
75.6842105263158,1.11611355060088,3.11656900094681,0.0820295172609241
80.9473684210526,1.12803419678004,3.48229315981406,0.0677921627432346
86.2105263157895,1.13989354279049,4.13739948464857,0.173066084095262
91.4736842105263,1.15168066190407,4.89153237363687,0.2831511705362
96.7368421052632,1.16353049132527,6.08411135532749,0.441012406727676
102,1.17541,7.97112128655425,0.914936279291914
102.592329917995,1.17541,7.96777245795767,0.929538826869907
103.188168383308,1.17541,7.85788655350423,0.910843448066291
103.787536178114,1.17540689126443,7.755829527063,0.899341966931226
104.390454207687,1.17541,7.7696341227159,0.869318898702989
104.996943501131,1.17541,7.62457028019674,0.910381749008354
105.607025212108,1.17541,7.56008978325967,0.892936070259535
106.220720619585,1.17541,7.50716139084274,0.824948396296847
106.838051128565,1.17541,7.57622065116181,0.847558827234861
107.459038270842,1.17541,7.5911851981433,0.886704488292177
108.083703705751,1.17541,7.51299427758868,0.832700791331485
108.712069220917,1.17541,7.56255306144726,0.816536624053545
109.344156733025,1.17541,7.49187526271854,0.794995247378504
109.979988288574,1.17541,7.3538734573333,0.786958143565115
110.619586064655,1.17541,7.42716734236701,0.805617369174268
111.262972369719,1.17541,7.42517306537749,0.834548811295482
111.910169644356,1.17541,7.48565857755349,0.845668339677063
112.561200462079,1.17541,7.45392370151452,0.812943885288828
113.21608753011,1.17541,7.35627271933428,0.792808771256696
113.874853690175,1.17541,7.33299360211524,0.795482444233191
114.537521919295,1.17541,7.3333137672036,0.796455151976715
115.204115330594,1.17541,7.35271932956271,0.781955161000489
115.874657174099,1.17541,7.28844505513359,0.731321656643955
116.549170837555,1.17541,7.20800544308851,0.775997436612392
117.227679847242,1.17541,7.2145642688119,0.744882314092356
117.910207868789,1.17541,7.22428352609692,0.742582554871182
118.596778708006,1.17541,7.29805340242911,0.773137374922727
119.287416311713,1.17541,7.07514756066734,0.762470450046077
119.982144768571,1.17541,7.01554490767839,0.762617142937977
120.680988309927,1.17541,7.15303240415458,0.730212918660343
121.38397131066,1.17541,7.17889540485702,0.706070115904144
122.091118290023,1.17541,7.12026771215322,0.715767740816461
122.80245391251,1.17541,7.10341267428776,0.682352779483979
123.518002988707,1.17541,7.10316571890019,0.717937580128984
124.237790476159,1.17541,7.08933012788236,0.751970935413087
124.961841480246,1.17541,7.15893710966732,0.762891586345409
125.690181255051,1.17541,7.13228877315376,0.751819901191036
126.422835204248,1.17541,7.05382076493258,0.776594000446597
127.15982888198,1.17541,7.11970169847942,0.777943602732479
127.90118799376,1.17541,7.08194346611402,0.793034196120455
128.646938397359,1.17541,6.90409552401309,0.776895683747382
129.397106103711,1.17541,6.99953780411398,0.773928758824622
130.151717277824,1.17541,7.17716230544726,0.762051622629616
130.910798239685,1.17541,7.0113309673408,0.771994945930906
131.674375465185,1.17541,6.93565092061948,0.725339248738017
132.442475587039,1.17541,6.94237728506507,0.734975550615243
133.215125395715,1.17541,6.92980557592493,0.71487123298873
133.992351840369,1.17541,6.96843006496423,0.722499607332651
134.774182029785,1.17541,6.944963506598,0.714139190335621
135.560643233321,1.17541,6.92584055866756,0.749969169247376
136.351762881859,1.17541,7.08771399327541,0.79815748951329
137.147568568762,1.17541,6.89393212506788,0.796603928887468
137.948088050838,1.17541,6.94400385366881,0.731313536100164
138.753349249306,1.17541,6.85404454847238,0.754003986190535
139.56338025077,1.17541,6.81689240675413,0.725315563343228
140.378209308201,1.17541,6.89940320619422,0.738837675239014
141.19786484192,1.17541,6.92792258437755,0.78117724515813
142.022375440589,1.17541,6.96173136595545,0.77461914664978
142.851769862211,1.17541,6.80666799591224,0.703761241515147
143.686077035131,1.17541,6.8741420934625,0.749501218557034
144.525326059044,1.17541,6.75714169353047,0.754048294932282
145.369546206012,1.17541,6.85513415591894,0.764884529186194
146.218766921484,1.17541,6.86280144795879,0.764734281313977
147.073017825324,1.17541,6.8547240135891,0.735043329686723
147.932328712842,1.17541,6.76106833076961,0.746868738941804
148.796729555836,1.17541,6.83111275861867,0.710503379102731
149.666250503633,1.17541,6.81869115796379,0.704317602199746
150.540921884148,1.17541,6.75493017525926,0.715617270747004
151.420774204934,1.17541,6.67039695551569,0.660449550070983
152.30583815425,1.17541,6.83868283694969,0.736217042381648
153.196144602131,1.17541,6.75675462091591,0.766313182328223
154.091724601465,1.17541,6.78377004630895,0.705679831058347
154.992609389075,1.17541,6.60744584152424,0.705476466934481
155.898830386808,1.17541,6.68264847873872,0.698236764728457
156.810419202634,1.17541,6.79316918273598,0.742753086809178
157.727407631745,1.17541,6.79812207999625,0.743808604509463
158.649827657666,1.17541,6.71674687755383,0.7193694661164
