Time,L,F,SD
2,0.94979,0.224832017570992,0.237999940887263
2.05257894736842,0.961584289425202,0.593976509918267,0.362924667527866
2.10515789473684,0.973474996077907,0.945187383555346,0.189273595530512
2.15773684210526,0.985330790390164,1.08653096325291,0.29655911847331
2.21031578947368,0.997210379838587,1.43702304839383,0.310117527148196
2.26289473684211,1.00907652274071,1.58436241847489,0.50277970141226
2.31547368421053,1.02090705429263,2.68024143566392,0.48608304044307
2.36805263157895,1.0328130536281,2.79184218919659,0.515403229804758
2.42063157894737,1.04470863623755,3.67384311889917,0.595588976818496
2.47321052631579,1.05658270498113,4.57879056137575,0.921843174977574
2.52578947368421,1.06845790885891,5.84067572008983,1.13261482771561
2.57836842105263,1.08030521174841,7.42548934986108,1.32865313583702
2.63094736842105,1.09217817898134,8.74409274878007,1.43948132171208
2.68352631578947,1.10404173664825,10.898900590171,1.81119258253317
2.73610526315789,1.11589189856914,12.9806049511512,1.90649362784342
2.78868421052632,1.12775920746719,15.5335958936531,2.08177940892391
2.84126315789474,1.13964948997626,18.4889848666293,2.5842759776843
2.89384210526316,1.15151772954764,21.9089617612651,2.90365679757494
2.94642105263158,1.16336686358556,25.7275767217378,3.34925049568109
2.999,1.175188,30.876985626146,4.27454216592734
3,1.175418,30.6613053306097,4.333681476496
3.05308234648858,1.17546943083334,27.0207683208461,3.74920665946955
3.10898242848589,1.17549397105367,25.1100218805752,3.65723818112941
3.16784981800453,1.17549323790668,24.3162689622484,3.4898647834365
3.22984202669047,1.17547986716803,22.992467191765,3.45877322647294
3.29512492727747,1.17550198379242,22.2064326818556,3.24893823843303
3.3638731974132,1.17548674450476,21.386081210471,3.22735254182978
3.43627078704478,1.17549362217421,20.5223913820705,3.07902634263652
3.51251141061411,1.17547801230924,20.4731958237634,2.9578077184856
3.59279906538026,1.17548083755031,19.6540695501394,2.99687292468592
3.67734857725546,1.17547931756992,19.1190287430259,3.14165553233912
3.76638617561546,1.17548185859944,18.7517111866606,3.08761635529573
3.86015009862212,1.17546221248497,18.0520769563926,3.0006018578772
3.95889123067794,1.17548878620004,17.6888100485188,2.89565003416464
4.06287377371823,1.17547190821753,17.4763570438794,2.84653165684216
4.17237595413694,1.17549165741252,16.9602653719299,2.77190553563879
4.28769076723789,1.17549338334411,16.6718091203904,2.81711835050902
4.40912676120314,1.17547080693692,16.2529531422475,2.88983668917547
4.53700886267623,1.17547414924994,15.956568595207,2.7072583646154
4.67167924616941,1.17548192762393,15.6913564812198,2.75422825718992
4.81349824962092,1.17547600007336,15.0522115516493,2.51743010514884
4.96284533855231,1.17547916537883,14.7373518218486,2.53227574993305
5.12012012140541,1.17547803584954,14.0817394043522,2.59131175790782
5.28574341877584,1.17547078307481,14.1308356903939,2.52198232579452
5.46015838940387,1.17547935661756,13.7714917201489,2.50903301489384
5.64383171593557,1.17547852716543,13.4096040808421,2.51544915717751
5.83725485362694,1.17548714559051,13.0571458769219,2.38626695241196
6.04094534533214,1.17550356941694,12.9574867086733,2.44900946384953
6.25544820629448,1.17547812209504,12.7255928749059,2.4178626486235
6.4813373824452,1.175474,12.4270823239585,2.27369609504265
6.71921728611238,1.17547664984006,11.9418782866913,2.33998179652357
6.96972441324869,1.1754749500966,12.0547246439897,2.31109262118144
7.23352904650551,1.17549582481879,11.9518049781969,2.28827552736879
7.51133704871016,1.17547208090492,11.2180966880407,2.38803241696268
7.80389175154513,1.17547944381505,11.3039926207146,2.20412918913873
8.11197594448285,1.17548800756709,11.176998664881,2.20522765637618
8.43641396929775,1.17549117439936,10.9099144105604,2.16488825597254
8.77807392575995,1.17548324180588,10.8044286019169,2.16330870807548
9.13786999441234,1.17548853723682,10.3982460656507,2.04095391908218
9.51676488264617,1.17548287165528,10.4437657452146,2.07948756391253
9.91577240061998,1.17548053617611,10.2597169721191,2.08933209070108
10.3359601739144,1.17548785581837,9.97533310029505,2.2206256900676
10.7784525001811,1.1754822028805,9.91602598351631,2.07753712042576
11.2444333574293,1.17548540827564,9.38264998445091,2.03194513918165
11.7351495719989,1.17547514688049,9.49729531481252,1.93065167413163
12.2519141546979,1.17548046986549,9.38972591596495,1.97081468275722
12.7961098140288,1.17549678844671,9.19457325155032,1.94365486603894
13.3691926559058,1.17548157733079,9.11499098978228,1.93758034143814
13.972696079762,1.17548745520986,9.10945737933532,2.01467445020979
14.6082348814704,1.17549,8.99618316823991,2.04394224773514
15.277509574058,1.1754979927372,8.85874240477264,2.03872411475288
15.9823109377735,1.17548246378537,8.68649270352029,1.84675906299046
16.7245248116835,1.17546814286085,8.749672315074,1.85642436367693
17.5061371396169,1.1754847594007,8.65453373646473,1.86638896866017
18.3292392839615,1.17548135743147,8.50494483641811,1.97977660034228
19.1960336215277,1.17547809793604,8.5991726762153,1.94810551246995
20.1088394364549,1.17548454224397,8.16214327135275,1.77307206436263
21.0700991259268,1.17548697672709,8.44427099694961,1.98686456464497
22.0823847353008,1.17547880957395,8.43028639902159,1.86924852214884
23.148404840137,1.17548769009614,8.38486001920169,1.76375746368145
24.2710117935419,1.1754779853827,8.01617861940722,1.78565614403965
25.4532093582179,1.17547875829748,8.26437824100144,1.84344438695736
26.69816074364,1.1754835775149,8.01889021407816,1.84242786956248
28.0091970698645,1.17547226253965,7.86181474578664,1.84118770105019
29.3898262806168,1.17546845215766,8.05288941240361,1.86582468133465
30.8437425295065,1.17548413272164,7.93427191012621,1.66860763096708
32.3748360644852,1.1754815120381,7.55896632094168,1.74384015764487
33.9872036369939,1.17548895979401,7.46877105510329,1.88572702855352
