Time,L,F,SD
2,0.949844,0.0472259006554241,0.958453853221907
7.26310526315789,0.961743305545327,0.641960583319194,0.935382449470963
12.5262105263158,0.973634483273862,0.962467698713465,1.10407160690327
17.7893157894737,0.985484874077116,1.39719046381583,1.14881808151473
23.0524210526316,0.997379396374874,1.92543238180517,1.32711458296335
28.3155263157895,1.00929055722863,2.60782361293704,1.34158478870325
33.5786315789474,1.02115617060658,2.94191674841071,1.46067608112534
38.8417368421053,1.03303129291382,3.3922755972068,1.5035781653583
44.1048421052632,1.0449573541723,3.95354097190904,1.68539098655311
49.367947368421,1.05680437983459,4.39817369587583,1.79798729712674
54.6310526315789,1.06867680751118,5.15617656254216,1.84227099921494
59.8941578947368,1.08054098030532,5.67098347975644,1.9757559274536
65.1572631578947,1.09245494483055,6.45514040807513,2.08353332121199
70.4203684210526,1.1043243489504,7.3537899735656,2.11638584298906
75.6834736842105,1.11618599762953,8.17438368447653,2.20023194518931
80.9465789473684,1.12807039422482,9.31821425323397,2.34614214932396
86.2096842105263,1.13993791007883,10.4229050909051,2.45968172655575
91.4727894736842,1.15180582976642,11.8335075631382,2.50451668935869
96.7358947368421,1.16368202728172,13.568180358599,2.48700806534423
101.999,1.175507964792,15.7918519933723,2.47932835825066
102,1.175508,15.7922640668394,2.47901098000015
102.592329917995,1.17550407362707,15.6383994790569,2.49589565001723
103.188168383308,1.17550534931746,15.3526031667598,2.50934310538564
103.787536178114,1.17550462174711,15.2284847800583,2.44552211130211
104.390454207687,1.175502381717,15.2427890337242,2.42193931203579
104.996943501131,1.1755059784925,15.2376849504755,2.43451578107719
105.607025212108,1.17550993789353,15.180497787796,2.49509359602154
106.220720619585,1.17550450851005,15.0368589112703,2.46985390769701
106.838051128565,1.17550571193094,14.9915794054248,2.48295049942555
107.459038270842,1.175506,14.8713032951562,2.4547433200209
108.083703705751,1.17550299775338,14.7796336618507,2.53007508981888
108.712069220917,1.17551,14.7655550427206,2.50935317872005
109.344156733025,1.17550422668207,14.6649957149376,2.539775339838
109.979988288574,1.175506,14.7128155969285,2.53475334175475
110.619586064655,1.175506,14.6642990832704,2.50139131612559
111.262972369719,1.17550566597898,14.7295754528509,2.4952300672404
111.910169644356,1.17550935633311,14.6443270575625,2.46246060552777
112.561200462079,1.17550417823893,14.5857319787603,2.4902787947303
113.21608753011,1.1755031173944,14.5689485460418,2.49493417962439
113.874853690175,1.175504,14.5635512026027,2.51715710789421
114.537521919295,1.17550431151421,14.580393663565,2.46870176327949
115.204115330594,1.17550617704683,14.5456686732846,2.51933478396095
115.874657174099,1.175502,14.5881499482642,2.47889227181156
116.549170837555,1.17550396629261,14.4901896218708,2.47129799733287
117.227679847242,1.1755046191882,14.4786776683003,2.46220628595593
117.910207868789,1.17550559168525,14.4740709302542,2.52260676115544
118.596778708006,1.17550202383449,14.4863457566819,2.46295333333578
119.287416311713,1.17550700837627,14.3795140588619,2.50506234575661
119.982144768571,1.17551,14.3868643871121,2.45792305588592
120.680988309927,1.17550870485384,14.3972261382209,2.50849149874461
121.38397131066,1.17550478079351,14.4190800621916,2.49674789191478
122.091118290023,1.17550233380648,14.3498211460362,2.48574755125649
122.80245391251,1.17550798602081,14.4240207698137,2.44182159885275
123.518002988707,1.17550377342381,14.2658641031261,2.53099994873892
124.237790476159,1.17550570046939,14.2872404241975,2.47760816623238
124.961841480246,1.17550780221367,14.3021993439562,2.48839038108892
125.690181255051,1.17550788155343,14.2888349849717,2.50697396501919
126.422835204248,1.17550256825046,14.296576059225,2.5386874530987
127.15982888198,1.17550554475179,14.3304337776317,2.53197612792493
127.90118799376,1.17550393628186,14.3898393937274,2.52604038025682
128.646938397359,1.17550206473358,14.3331516983618,2.54777255514297
129.397106103711,1.175508,14.3826393431911,2.48279259130504
130.151717277824,1.17550401383129,14.3755926776619,2.51808569152234
130.910798239685,1.1755048331233,14.3274046475605,2.50817856157974
131.674375465185,1.175504,14.2374426313491,2.59401381261512
132.442475587039,1.17550566054618,14.2372969592827,2.5864928828101
133.215125395715,1.175504,14.1709273195636,2.55886883536643
133.992351840369,1.175504,14.1056758199628,2.59703073513228
134.774182029785,1.1755059018786,14.1148998569946,2.57543518946086
135.560643233321,1.175504,14.0469844712616,2.61072079460079
136.351762881859,1.17550410207395,14.065158288309,2.52885656857699
137.147568568762,1.17550797254304,14.1787818157851,2.63307374175175
137.948088050838,1.175504,14.0087251574626,2.57107063297621
138.753349249306,1.17550628468565,14.0195561451147,2.60127600573611
139.56338025077,1.17550470603854,14.0264306363331,2.5563458149794
140.378209308201,1.17550561699852,14.0244846880934,2.60176046586124
141.19786484192,1.175506,14.0871695254091,2.58023172137828
142.022375440589,1.17550462181661,14.0217177208015,2.58840654752309
142.851769862211,1.175504,14.0573561163265,2.56820051859144
143.686077035131,1.175506,14.1678917829283,2.63649755386539
144.525326059044,1.17550603912487,14.1086291563441,2.60913231212722
145.369546206012,1.17550464407339,13.9928845742442,2.65216274848062
146.218766921484,1.175504,14.0805841775554,2.62956625845967
147.073017825324,1.17550664395621,14.1377930287782,2.61087810232498
147.932328712842,1.17550493037733,14.1739850553823,2.5774763081851
148.796729555836,1.17550404910114,14.0204184169499,2.61185582926294
149.666250503633,1.17550889133947,14.0108522037194,2.62844148665167
150.540921884148,1.17550417384853,14.0467472156021,2.63673762431264
151.420774204934,1.175504,13.9907849298231,2.629944687168
152.30583815425,1.17550792456591,13.9673851318676,2.6179302978179
153.196144602131,1.1755062089737,14.0802112502353,2.56486564144985
154.091724601465,1.17550562326576,13.9848122807881,2.58471496153881
